ToRouter0,ToRouter1,ToRouter2,ToRouter3,ToRouter4,ToRouter5,ToRouter6,ToRouter7,ToRouter8,ToRouter9,ToRouter10,ToRouter11,ToRouter12,ToRouter13,ToRouter14,ToRouter15,Applications (Label Classes)
4343,697.0,690.0,728.0,580.0,680.0,709.0,645.0,710.0,676.0,699.0,546.0,668.0,805.0,695.0,485.0,raytrace
4287,709.0,719.0,672.0,596.0,630.0,649.0,654.0,707.0,665.0,659.0,594.0,633.0,788.0,698.0,433.0,raytrace
4397,706.0,737.0,653.0,566.0,571.0,647.0,696.0,735.0,710.0,675.0,594.0,691.0,787.0,693.0,482.0,raytrace
4286,701.0,700.0,682.0,593.0,615.0,715.0,648.0,787.0,705.0,684.0,580.0,666.0,799.0,655.0,428.0,raytrace
4320,710.0,659.0,721.0,608.0,638.0,642.0,603.0,680.0,723.0,713.0,575.0,741.0,831.0,721.0,451.0,raytrace
4345,804.0,804.0,811.0,754.0,699.0,739.0,694.0,787.0,817.0,797.0,646.0,727.0,897.0,838.0,535.0,raytrace
4292,697.0,722.0,721.0,541.0,684.0,660.0,607.0,674.0,690.0,702.0,512.0,703.0,745.0,722.0,442.0,raytrace
4402,776.0,676.0,724.0,609.0,669.0,696.0,627.0,741.0,611.0,749.0,530.0,684.0,704.0,734.0,461.0,raytrace
4307,709.0,756.0,688.0,564.0,711.0,656.0,636.0,721.0,673.0,719.0,590.0,700.0,695.0,746.0,498.0,raytrace
1611,786.0,739.0,784.0,770.0,756.0,712.0,753.0,755.0,718.0,726.0,1698.0,773.0,1698.0,803.0,760.0,raytrace
680,12.0,14.0,13.0,19.0,12.0,12.0,14.0,14.0,13.0,18.0,631.0,24.0,686.0,17.0,21.0,raytrace
637,10.0,6.0,6.0,12.0,8.0,6.0,6.0,11.0,4.0,14.0,672.0,21.0,664.0,15.0,18.0,raytrace
635,12.0,9.0,8.0,12.0,11.0,6.0,7.0,7.0,6.0,12.0,641.0,20.0,640.0,16.0,18.0,raytrace
659,14.0,11.0,15.0,13.0,13.0,12.0,11.0,10.0,15.0,33.0,659.0,38.0,603.0,23.0,38.0,raytrace
730,11.0,8.0,13.0,15.0,9.0,6.0,10.0,10.0,9.0,12.0,613.0,19.0,653.0,21.0,20.0,raytrace
628,7.0,7.0,6.0,10.0,7.0,3.0,6.0,7.0,4.0,12.0,615.0,14.0,631.0,19.0,14.0,raytrace
705,6.0,11.0,9.0,10.0,9.0,8.0,8.0,8.0,5.0,14.0,615.0,16.0,628.0,19.0,15.0,raytrace
615,13.0,14.0,13.0,20.0,12.0,9.0,14.0,12.0,11.0,17.0,596.0,28.0,680.0,19.0,18.0,raytrace
653,10.0,9.0,8.0,20.0,12.0,7.0,10.0,9.0,9.0,12.0,565.0,28.0,649.0,24.0,17.0,raytrace
590,11.0,11.0,10.0,20.0,10.0,8.0,9.0,10.0,10.0,10.0,650.0,41.0,688.0,32.0,20.0,raytrace
719,15.0,7.0,6.0,8.0,3.0,4.0,6.0,6.0,5.0,4.0,650.0,16.0,723.0,6.0,13.0,raytrace
650,11.0,9.0,9.0,25.0,10.0,10.0,9.0,9.0,10.0,31.0,748.0,35.0,650.0,31.0,42.0,raytrace
752,23.0,16.0,16.0,13.0,14.0,12.0,11.0,13.0,12.0,16.0,794.0,23.0,651.0,17.0,25.0,raytrace
641,13.0,8.0,10.0,12.0,8.0,10.0,9.0,11.0,9.0,43.0,629.0,45.0,629.0,15.0,46.0,raytrace
664,10.0,9.0,11.0,13.0,15.0,9.0,10.0,7.0,10.0,23.0,717.0,44.0,751.0,16.0,41.0,raytrace
12083,8384.0,8430.0,8248.0,8087.0,8085.0,8222.0,8240.0,8107.0,8034.0,7905.0,8229.0,8045.0,8350.0,8261.0,8412.0,raytrace
4507,700.0,754.0,798.0,610.0,696.0,697.0,640.0,763.0,730.0,514.0,708.0,516.0,725.0,756.0,853.0,raytrace
4519,644.0,750.0,719.0,579.0,703.0,637.0,593.0,739.0,716.0,458.0,698.0,524.0,749.0,713.0,750.0,raytrace
4364,616.0,756.0,664.0,602.0,693.0,583.0,598.0,745.0,655.0,478.0,703.0,518.0,715.0,655.0,748.0,raytrace
4437,662.0,732.0,732.0,549.0,740.0,618.0,601.0,722.0,683.0,484.0,770.0,558.0,797.0,699.0,761.0,raytrace
4359,661.0,717.0,674.0,533.0,669.0,630.0,595.0,760.0,677.0,454.0,747.0,527.0,791.0,713.0,733.0,raytrace
4456,667.0,797.0,770.0,536.0,642.0,653.0,634.0,788.0,737.0,470.0,774.0,557.0,808.0,743.0,786.0,raytrace
4500,697.0,813.0,768.0,580.0,643.0,629.0,655.0,742.0,733.0,468.0,774.0,496.0,822.0,740.0,778.0,raytrace
4311,652.0,817.0,698.0,582.0,633.0,597.0,619.0,762.0,718.0,509.0,768.0,482.0,682.0,640.0,784.0,raytrace
4264,663.0,720.0,734.0,575.0,664.0,573.0,590.0,737.0,721.0,514.0,781.0,518.0,734.0,648.0,761.0,raytrace
4392,638.0,717.0,700.0,572.0,666.0,604.0,616.0,821.0,657.0,504.0,743.0,502.0,754.0,654.0,784.0,raytrace
4417,632.0,777.0,671.0,557.0,668.0,619.0,590.0,810.0,754.0,500.0,772.0,499.0,754.0,713.0,707.0,raytrace
4513,621.0,796.0,835.0,693.0,723.0,694.0,715.0,827.0,781.0,581.0,809.0,586.0,739.0,820.0,816.0,raytrace
4473,648.0,737.0,752.0,542.0,712.0,610.0,573.0,702.0,689.0,511.0,726.0,561.0,736.0,740.0,744.0,raytrace
4464,628.0,803.0,782.0,534.0,723.0,531.0,597.0,768.0,678.0,484.0,765.0,522.0,724.0,692.0,760.0,raytrace
4516,661.0,795.0,739.0,573.0,723.0,599.0,625.0,799.0,775.0,482.0,703.0,517.0,745.0,693.0,784.0,raytrace
11855,8186.0,7945.0,8015.0,8244.0,8187.0,8090.0,8169.0,8125.0,8155.0,7999.0,8111.0,8224.0,8127.0,8293.0,8333.0,raytrace
4309,649.0,717.0,590.0,632.0,677.0,601.0,668.0,634.0,703.0,689.0,625.0,736.0,699.0,736.0,745.0,raytrace
4219,631.0,674.0,498.0,610.0,672.0,564.0,646.0,582.0,680.0,635.0,610.0,657.0,683.0,675.0,738.0,raytrace
4321,706.0,667.0,515.0,645.0,681.0,587.0,641.0,624.0,627.0,636.0,667.0,680.0,691.0,686.0,687.0,raytrace
4433,706.0,709.0,592.0,618.0,725.0,610.0,698.0,642.0,645.0,710.0,774.0,718.0,681.0,752.0,717.0,raytrace
4392,682.0,714.0,586.0,613.0,667.0,654.0,673.0,614.0,631.0,710.0,648.0,652.0,695.0,726.0,701.0,raytrace
4407,699.0,727.0,550.0,612.0,681.0,642.0,681.0,668.0,709.0,689.0,669.0,769.0,673.0,778.0,682.0,raytrace
4343,739.0,694.0,567.0,686.0,628.0,640.0,676.0,737.0,741.0,694.0,694.0,720.0,686.0,736.0,721.0,raytrace
4330,638.0,700.0,535.0,666.0,682.0,640.0,654.0,661.0,622.0,723.0,617.0,700.0,732.0,694.0,775.0,raytrace
4402,685.0,752.0,503.0,667.0,668.0,671.0,718.0,731.0,684.0,684.0,655.0,693.0,670.0,664.0,779.0,raytrace
4269,611.0,688.0,494.0,689.0,738.0,609.0,663.0,734.0,659.0,640.0,637.0,700.0,764.0,670.0,762.0,raytrace
4337,611.0,747.0,562.0,671.0,698.0,667.0,632.0,756.0,642.0,684.0,646.0,734.0,676.0,698.0,657.0,raytrace
4404,721.0,736.0,562.0,717.0,716.0,692.0,669.0,760.0,643.0,706.0,725.0,745.0,705.0,778.0,697.0,raytrace
4370,640.0,691.0,520.0,643.0,754.0,631.0,673.0,669.0,616.0,734.0,741.0,672.0,665.0,728.0,666.0,raytrace
4402,642.0,648.0,512.0,685.0,765.0,655.0,689.0,738.0,666.0,662.0,742.0,704.0,683.0,712.0,681.0,raytrace
4430,761.0,683.0,554.0,619.0,816.0,655.0,658.0,693.0,707.0,715.0,722.0,759.0,686.0,735.0,703.0,raytrace
8759,5960.0,5501.0,5550.0,5664.0,5929.0,5528.0,5871.0,5619.0,5423.0,5928.0,5694.0,5842.0,6065.0,6111.0,6038.0,raytrace
3326,615.0,339.0,225.0,400.0,574.0,284.0,642.0,389.0,294.0,632.0,519.0,525.0,691.0,643.0,798.0,raytrace
3203,617.0,312.0,216.0,397.0,535.0,295.0,653.0,390.0,269.0,578.0,496.0,503.0,635.0,638.0,673.0,raytrace
3301,690.0,313.0,241.0,395.0,548.0,271.0,556.0,384.0,1106.0,596.0,548.0,442.0,666.0,624.0,707.0,raytrace
3249,680.0,280.0,238.0,388.0,545.0,277.0,643.0,370.0,262.0,614.0,574.0,477.0,695.0,656.0,762.0,raytrace
3247,655.0,313.0,220.0,380.0,471.0,275.0,654.0,408.0,289.0,636.0,507.0,512.0,586.0,608.0,766.0,raytrace
3278,698.0,320.0,234.0,383.0,521.0,281.0,642.0,418.0,273.0,665.0,494.0,431.0,651.0,690.0,739.0,raytrace
3280,680.0,319.0,245.0,371.0,596.0,283.0,601.0,414.0,312.0,730.0,523.0,526.0,706.0,677.0,726.0,raytrace
3178,613.0,320.0,241.0,371.0,594.0,294.0,578.0,385.0,289.0,739.0,501.0,486.0,696.0,685.0,773.0,raytrace
3158,649.0,326.0,1113.0,325.0,522.0,307.0,612.0,405.0,257.0,705.0,540.0,504.0,610.0,721.0,760.0,raytrace
3293,640.0,315.0,244.0,393.0,589.0,262.0,633.0,440.0,244.0,677.0,529.0,554.0,724.0,692.0,727.0,raytrace
3251,631.0,307.0,200.0,355.0,579.0,233.0,653.0,403.0,240.0,687.0,570.0,485.0,652.0,636.0,758.0,raytrace
3336,583.0,338.0,255.0,403.0,675.0,293.0,696.0,424.0,345.0,756.0,528.0,474.0,730.0,674.0,761.0,raytrace
3297,639.0,308.0,249.0,411.0,586.0,264.0,682.0,426.0,299.0,703.0,579.0,536.0,676.0,718.0,756.0,raytrace
3308,633.0,311.0,269.0,404.0,725.0,289.0,658.0,429.0,308.0,682.0,576.0,526.0,653.0,661.0,748.0,raytrace
3299,727.0,332.0,260.0,401.0,591.0,307.0,683.0,449.0,336.0,705.0,536.0,507.0,664.0,681.0,758.0,raytrace
2694,1808.0,1618.0,1672.0,1620.0,1718.0,1571.0,1879.0,1567.0,1592.0,2192.0,2166.0,1528.0,2249.0,1624.0,1684.0,raytrace
958,177.0,32.0,31.0,24.0,127.0,25.0,180.0,16.0,25.0,667.0,562.0,31.0,618.0,28.0,83.0,raytrace
1008,188.0,23.0,48.0,22.0,144.0,25.0,162.0,19.0,18.0,747.0,556.0,39.0,564.0,35.0,100.0,raytrace
1012,181.0,31.0,25.0,27.0,134.0,39.0,156.0,18.0,19.0,665.0,617.0,39.0,646.0,32.0,95.0,raytrace
1004,181.0,43.0,43.0,18.0,138.0,44.0,163.0,19.0,18.0,647.0,560.0,42.0,636.0,25.0,92.0,raytrace
967,169.0,29.0,21.0,21.0,152.0,26.0,185.0,17.0,19.0,666.0,569.0,31.0,629.0,23.0,93.0,raytrace
962,186.0,18.0,20.0,17.0,112.0,17.0,184.0,14.0,14.0,689.0,546.0,41.0,663.0,26.0,80.0,raytrace
997,207.0,18.0,17.0,11.0,142.0,16.0,193.0,9.0,11.0,719.0,580.0,31.0,738.0,16.0,77.0,raytrace
966,203.0,28.0,26.0,22.0,168.0,21.0,182.0,21.0,20.0,625.0,569.0,37.0,630.0,28.0,95.0,raytrace
967,217.0,27.0,31.0,22.0,178.0,25.0,164.0,21.0,21.0,709.0,555.0,37.0,672.0,22.0,79.0,raytrace
934,240.0,26.0,26.0,21.0,153.0,25.0,173.0,18.0,24.0,690.0,601.0,40.0,712.0,22.0,66.0,raytrace
925,197.0,12.0,17.0,9.0,116.0,11.0,171.0,12.0,9.0,689.0,554.0,26.0,666.0,15.0,65.0,raytrace
915,173.0,35.0,36.0,20.0,153.0,37.0,196.0,14.0,17.0,698.0,560.0,49.0,678.0,31.0,96.0,raytrace
934,199.0,23.0,24.0,17.0,150.0,21.0,204.0,19.0,21.0,700.0,581.0,31.0,667.0,21.0,92.0,raytrace
987,199.0,61.0,61.0,20.0,150.0,56.0,176.0,16.0,17.0,667.0,639.0,63.0,595.0,24.0,108.0,raytrace
1003,229.0,48.0,43.0,21.0,161.0,44.0,179.0,15.0,20.0,661.0,642.0,49.0,664.0,28.0,99.0,raytrace
1449,919.0,854.0,927.0,915.0,902.0,801.0,870.0,859.0,835.0,1313.0,808.0,878.0,1597.0,934.0,878.0,raytrace
494,23.0,5.0,9.0,12.0,18.0,8.0,30.0,7.0,13.0,540.0,22.0,12.0,680.0,15.0,10.0,raytrace
459,20.0,5.0,10.0,8.0,10.0,4.0,23.0,7.0,12.0,525.0,16.0,5.0,721.0,13.0,6.0,raytrace
499,22.0,16.0,12.0,15.0,15.0,10.0,32.0,10.0,17.0,504.0,17.0,7.0,704.0,17.0,18.0,raytrace
494,24.0,7.0,5.0,12.0,16.0,7.0,45.0,8.0,26.0,531.0,22.0,8.0,698.0,10.0,10.0,raytrace
487,20.0,10.0,7.0,10.0,15.0,6.0,30.0,7.0,9.0,459.0,15.0,10.0,712.0,15.0,9.0,raytrace
430,19.0,6.0,10.0,10.0,10.0,4.0,21.0,5.0,9.0,481.0,13.0,4.0,686.0,12.0,9.0,raytrace
448,15.0,6.0,9.0,10.0,12.0,5.0,23.0,6.0,23.0,512.0,14.0,11.0,675.0,29.0,12.0,raytrace
462,21.0,5.0,7.0,6.0,18.0,10.0,30.0,8.0,8.0,540.0,21.0,7.0,691.0,11.0,9.0,raytrace
444,27.0,7.0,10.0,9.0,17.0,8.0,25.0,9.0,8.0,537.0,25.0,14.0,670.0,21.0,11.0,raytrace
426,21.0,10.0,10.0,6.0,19.0,8.0,21.0,6.0,14.0,492.0,18.0,10.0,751.0,13.0,10.0,raytrace
421,11.0,7.0,5.0,7.0,11.0,5.0,14.0,2.0,5.0,518.0,12.0,8.0,712.0,15.0,10.0,raytrace
494,17.0,5.0,7.0,12.0,8.0,5.0,35.0,4.0,27.0,553.0,13.0,8.0,745.0,20.0,11.0,raytrace
475,18.0,7.0,7.0,7.0,17.0,8.0,25.0,10.0,6.0,574.0,15.0,10.0,718.0,17.0,11.0,raytrace
513,22.0,8.0,10.0,8.0,14.0,5.0,59.0,8.0,44.0,489.0,16.0,8.0,657.0,14.0,12.0,raytrace
490,27.0,5.0,10.0,8.0,20.0,7.0,46.0,8.0,35.0,493.0,20.0,8.0,671.0,14.0,14.0,raytrace
4883,3206.0,3291.0,3285.0,3200.0,3289.0,3207.0,3269.0,3229.0,3218.0,3211.0,3124.0,3361.0,3771.0,3234.0,3159.0,raytrace
1670,154.0,305.0,177.0,241.0,265.0,269.0,271.0,239.0,188.0,251.0,243.0,328.0,613.0,162.0,133.0,raytrace
1648,137.0,284.0,196.0,238.0,222.0,291.0,310.0,197.0,180.0,250.0,236.0,347.0,614.0,140.0,109.0,raytrace
1698,164.0,285.0,210.0,261.0,231.0,265.0,317.0,219.0,198.0,272.0,262.0,288.0,622.0,165.0,127.0,raytrace
1636,152.0,281.0,200.0,252.0,210.0,277.0,300.0,209.0,191.0,261.0,267.0,386.0,624.0,164.0,135.0,raytrace
1678,150.0,305.0,228.0,258.0,217.0,280.0,278.0,218.0,202.0,234.0,251.0,395.0,675.0,154.0,128.0,raytrace
1607,134.0,310.0,188.0,267.0,200.0,262.0,304.0,217.0,189.0,241.0,245.0,341.0,638.0,149.0,120.0,raytrace
1634,156.0,298.0,205.0,240.0,207.0,296.0,288.0,249.0,186.0,269.0,229.0,306.0,633.0,157.0,123.0,raytrace
1656,159.0,313.0,212.0,263.0,198.0,281.0,276.0,242.0,194.0,356.0,254.0,338.0,661.0,150.0,128.0,raytrace
1666,148.0,284.0,204.0,251.0,217.0,274.0,259.0,248.0,184.0,287.0,217.0,306.0,680.0,167.0,117.0,raytrace
1626,145.0,304.0,208.0,245.0,180.0,243.0,278.0,270.0,194.0,259.0,254.0,334.0,677.0,148.0,111.0,raytrace
1596,154.0,238.0,208.0,208.0,188.0,272.0,283.0,207.0,189.0,262.0,221.0,300.0,682.0,150.0,119.0,raytrace
1674,175.0,280.0,209.0,295.0,245.0,313.0,300.0,237.0,222.0,301.0,242.0,313.0,736.0,176.0,154.0,raytrace
1710,162.0,275.0,207.0,279.0,227.0,268.0,297.0,241.0,188.0,264.0,243.0,364.0,667.0,162.0,124.0,raytrace
1702,156.0,307.0,220.0,292.0,230.0,280.0,286.0,213.0,209.0,276.0,252.0,316.0,687.0,143.0,140.0,raytrace
1685,171.0,294.0,221.0,271.0,224.0,287.0,294.0,233.0,199.0,269.0,248.0,339.0,662.0,145.0,129.0,raytrace
11643,8048.0,7920.0,8198.0,8094.0,7844.0,7892.0,7967.0,7878.0,7792.0,7672.0,7930.0,8028.0,8116.0,8327.0,7925.0,raytrace
4316,674.0,702.0,723.0,702.0,544.0,643.0,682.0,739.0,531.0,633.0,667.0,774.0,624.0,743.0,606.0,raytrace
4287,710.0,653.0,718.0,631.0,509.0,647.0,642.0,740.0,522.0,576.0,647.0,680.0,673.0,749.0,566.0,raytrace
4374,733.0,652.0,727.0,680.0,547.0,634.0,726.0,722.0,505.0,589.0,666.0,723.0,630.0,725.0,525.0,raytrace
4427,717.0,663.0,742.0,642.0,565.0,687.0,722.0,685.0,523.0,610.0,674.0,805.0,606.0,732.0,569.0,raytrace
4382,694.0,666.0,714.0,648.0,568.0,692.0,686.0,715.0,562.0,606.0,640.0,729.0,633.0,752.0,522.0,raytrace
4251,740.0,680.0,715.0,670.0,515.0,687.0,732.0,697.0,552.0,601.0,627.0,741.0,637.0,798.0,556.0,raytrace
4368,726.0,668.0,686.0,680.0,560.0,728.0,740.0,718.0,570.0,642.0,648.0,706.0,714.0,794.0,547.0,raytrace
4237,675.0,678.0,680.0,607.0,582.0,681.0,680.0,686.0,556.0,602.0,675.0,695.0,678.0,810.0,535.0,raytrace
4280,703.0,688.0,712.0,602.0,579.0,655.0,643.0,725.0,513.0,640.0,669.0,734.0,811.0,812.0,590.0,raytrace
4220,721.0,704.0,688.0,658.0,587.0,725.0,653.0,709.0,495.0,612.0,597.0,761.0,616.0,762.0,563.0,raytrace
4257,618.0,676.0,768.0,691.0,571.0,664.0,723.0,663.0,550.0,630.0,637.0,728.0,664.0,724.0,507.0,raytrace
4299,701.0,706.0,784.0,767.0,596.0,724.0,809.0,648.0,582.0,595.0,710.0,749.0,665.0,780.0,581.0,raytrace
4413,699.0,727.0,817.0,741.0,606.0,723.0,741.0,714.0,652.0,588.0,726.0,768.0,764.0,738.0,550.0,raytrace
4539,734.0,712.0,779.0,718.0,566.0,714.0,723.0,703.0,517.0,642.0,652.0,739.0,724.0,674.0,541.0,raytrace
4414,716.0,688.0,774.0,709.0,570.0,689.0,758.0,704.0,534.0,632.0,704.0,754.0,640.0,716.0,610.0,raytrace
12257,8618.0,8360.0,8522.0,8299.0,8407.0,8124.0,8247.0,7885.0,7955.0,8191.0,8276.0,8154.0,8142.0,8454.0,8618.0,raytrace
4534,706.0,703.0,698.0,677.0,791.0,665.0,751.0,541.0,607.0,690.0,707.0,675.0,509.0,813.0,821.0,raytrace
4442,743.0,656.0,759.0,671.0,733.0,622.0,720.0,463.0,571.0,614.0,655.0,654.0,526.0,774.0,807.0,raytrace
4508,763.0,676.0,756.0,634.0,765.0,567.0,688.0,489.0,588.0,659.0,680.0,654.0,506.0,769.0,740.0,raytrace
4420,755.0,660.0,704.0,685.0,779.0,639.0,678.0,470.0,582.0,622.0,690.0,657.0,511.0,735.0,787.0,raytrace
4427,731.0,711.0,719.0,635.0,758.0,595.0,684.0,488.0,561.0,666.0,754.0,654.0,565.0,777.0,691.0,raytrace
4374,828.0,779.0,751.0,662.0,753.0,631.0,680.0,447.0,536.0,617.0,733.0,689.0,493.0,766.0,765.0,raytrace
4364,788.0,743.0,705.0,644.0,688.0,657.0,742.0,453.0,615.0,623.0,715.0,706.0,552.0,834.0,769.0,raytrace
4322,786.0,701.0,679.0,646.0,742.0,609.0,660.0,460.0,584.0,589.0,729.0,599.0,544.0,690.0,761.0,raytrace
4262,743.0,745.0,754.0,649.0,739.0,643.0,671.0,530.0,614.0,588.0,732.0,622.0,568.0,694.0,740.0,raytrace
4396,756.0,750.0,748.0,659.0,688.0,670.0,718.0,486.0,605.0,599.0,727.0,613.0,560.0,825.0,745.0,raytrace
4430,750.0,634.0,743.0,622.0,756.0,602.0,706.0,489.0,616.0,681.0,731.0,671.0,542.0,796.0,700.0,raytrace
4376,711.0,684.0,746.0,714.0,782.0,592.0,739.0,504.0,636.0,640.0,711.0,729.0,598.0,743.0,717.0,raytrace
4445,726.0,705.0,727.0,668.0,777.0,595.0,730.0,506.0,641.0,629.0,713.0,702.0,535.0,724.0,703.0,raytrace
4439,720.0,647.0,738.0,704.0,742.0,600.0,715.0,479.0,560.0,640.0,688.0,653.0,507.0,766.0,755.0,raytrace
4546,719.0,709.0,802.0,753.0,747.0,622.0,718.0,503.0,601.0,678.0,751.0,696.0,546.0,720.0,787.0,raytrace
11783,8168.0,7976.0,8270.0,8148.0,8121.0,7957.0,8034.0,7944.0,7985.0,8064.0,8214.0,8032.0,8162.0,8151.0,8245.0,raytrace
4382,712.0,654.0,668.0,620.0,639.0,619.0,670.0,672.0,622.0,680.0,689.0,678.0,682.0,602.0,797.0,raytrace
4277,661.0,653.0,613.0,583.0,663.0,580.0,625.0,685.0,608.0,664.0,674.0,670.0,747.0,600.0,806.0,raytrace
4438,697.0,676.0,687.0,578.0,664.0,626.0,729.0,665.0,606.0,634.0,692.0,675.0,707.0,609.0,765.0,raytrace
4402,693.0,696.0,661.0,584.0,707.0,635.0,687.0,733.0,580.0,683.0,622.0,736.0,743.0,593.0,778.0,raytrace
4348,693.0,694.0,660.0,590.0,658.0,644.0,690.0,742.0,580.0,710.0,621.0,704.0,771.0,591.0,774.0,raytrace
4347,677.0,686.0,690.0,622.0,689.0,628.0,643.0,701.0,581.0,740.0,699.0,744.0,786.0,552.0,782.0,raytrace
4322,663.0,673.0,788.0,592.0,709.0,587.0,691.0,695.0,622.0,715.0,731.0,735.0,769.0,614.0,777.0,raytrace
